Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage_na,MasVnrArea_na,GarageYrBlt_na
690,12.17921519136029,0.588235294117647,0.75,0.39469927205060285,0.34500111838925096,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.9545454545454546,0.4,1.0,1.0,0.6000000000000001,0.5555555555555556,0.5,0.014705882352941176,0.03278688524590164,0.0,0.0,1.0,1.0,1.0,0.16,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,0.6666666666666666,0.0035435861091424525,0.6666666666666666,0.0,0.6233163028332559,0.22291325695581016,1.0,1.0,1.0,1.0,0.5319139981432452,0.0,0.0,0.4972202460326831,0.0,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.8,0.8,0.018691588785046728,0.6666666666666666,0.5,0.3244005641748942,0.6666666666666666,1.0,1.0,0.22403733955659275,0.051188299817184646,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
649,11.951180395901384,0.2352941176470588,0.75,0.44563844305834177,0.3481527499003869,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,1.0,1.0,0.75,1.0,0.5555555555555556,0.5,0.3235294117647059,0.7377049180327869,0.0,0.0,0.30000000000000004,0.2,0.6666666666666666,0.21937500000000001,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.35113794705062706,0.12373158756137481,1.0,0.5,1.0,1.0,0.4338194879757076,0.420940170940171,0.0,0.6034400419212975,0.0,0.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.3333333333333333,0.6000000000000001,0.8,0.411214953271028,0.3333333333333333,0.5,0.31170662905500707,0.6666666666666666,1.0,1.0,0.0,0.226691042047532,0.391304347826087,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.4545454545454545,1.0,0.6666666666666666,0.75,0.0,0.0,0.0
248,11.84939770159144,0.0,0.75,0.4711754616031938,0.42339955175850963,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.5555555555555556,0.5,0.38235294117647056,0.8688524590163935,1.0,0.0,0.1,0.8,0.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.6349280074314909,0.22373158756137482,1.0,1.0,1.0,1.0,0.5355089346333601,0.0,0.0,0.5005807050774278,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.3333333333333333,0.6000000000000001,0.8,0.4859813084112149,0.3333333333333333,0.5,0.31805359661495064,0.6666666666666666,1.0,1.0,0.0,0.054844606946983544,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.4545454545454545,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
1309,11.898187865760873,0.0,0.25,0.5776580917777061,0.43498979974184127,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2272727272727273,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.75,0.4411764705882353,0.06557377049180328,0.0,0.0,0.30000000000000004,0.2,0.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,1.0,0.025513819985825657,1.0,0.41248303934871094,0.07988852763585695,0.15122749590834697,1.0,1.0,1.0,1.0,0.45855794692778584,0.0,0.0,0.42864879658661215,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.8,0.5607476635514018,0.3333333333333333,0.5,0.3723554301833568,0.6666666666666666,1.0,1.0,0.0,0.06581352833638025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36363636363636365,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
1165,12.175613438045465,0.3529411764705882,0.75,0.38858111692291897,0.4932052469753443,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.5,0.2,1.0,0.75,0.8,0.4444444444444445,0.75,0.21323529411764705,0.49180327868852464,0.0,0.0,0.7000000000000001,0.7000000000000001,0.0,0.0,0.3333333333333333,1.0,1.0,0.75,0.75,1.0,0.6666666666666666,0.12048192771084337,0.5,0.2652645861601085,0.13423130515559684,0.2225859247135843,1.0,1.0,1.0,1.0,0.5508802682619218,0.0,0.0,0.5149494532497321,0.3333333333333333,0.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.6666666666666666,0.24999999999999997,1.0,0.3333333333333333,0.6000000000000001,0.8,0.27102803738317754,0.3333333333333333,0.5,0.41466854724964736,0.6666666666666666,1.0,1.0,0.19603267211201866,0.3290676416819013,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75,1.0,0.0,0.0
709,12.09815330331068,0.2352941176470588,0.75,0.4182081213682387,0.37907651002112486,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.5909090909090909,0.4,1.0,0.75,1.0,0.6666666666666665,0.5,0.0,0.01639344262295082,1.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,0.8333333333333333,0.0,0.6666666666666666,0.0,0.33813283790060383,0.11914893617021277,1.0,1.0,1.0,1.0,0.29486015232522256,0.38888888888888895,0.0,0.5208290946149967,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.5,1.0,0.3333333333333333,0.8,0.8,0.0,1.0,0.5,0.2820874471086037,0.6666666666666666,1.0,1.0,0.11668611435239205,0.043875685557586835,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.5454545454545454,0.25,1.0,1.0,0.0,0.0,0.0
187,12.061046873479915,0.3529411764705882,0.75,0.38858111692291897,0.39826627309024354,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.4090909090909091,0.4,1.0,0.75,0.8,0.6666666666666665,0.5,0.13970588235294118,0.3114754098360656,0.0,0.0,0.6000000000000001,0.6000000000000001,0.0,0.0,0.3333333333333333,1.0,1.0,0.75,0.75,0.75,1.0,0.10825655563430192,0.6666666666666666,0.0,0.2679981421272643,0.1944353518821604,1.0,1.0,1.0,1.0,0.48931549875017,0.0,0.0,0.45740020666018255,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.8,0.17757009345794392,0.3333333333333333,0.5,0.35049365303244007,0.6666666666666666,1.0,1.0,0.19603267211201866,0.04936014625228519,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.75,0.6666666666666666,0.75,1.0,0.0,0.0
157,11.603679828238693,0.0,0.75,0.38858111692291897,0.33501243271721837,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.75,0.4117647058823529,0.9344262295081968,1.0,0.0,0.1,0.1,0.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.3333333333333333,0.42983784733895325,0.0,0.0,0.4018019472209433,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.4,0.5233644859813084,0.3333333333333333,0.5,0.4407616361071932,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.4545454545454545,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
915,12.065274916913605,0.8235294117647058,1.0,0.13201964871936434,0.16366813203838193,1.0,0.5,0.0,0.3333333333333333,1.0,0.0,0.0,0.8181818181818182,0.4,1.0,1.0,1.0,0.5555555555555556,0.5,0.0,0.01639344262295082,0.0,0.0,1.0,1.0,1.0,0.0475,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,1.0,0.05209071580439405,0.6666666666666666,0.0,0.14770088248954946,0.10016366612111294,1.0,1.0,1.0,1.0,0.22917594232790472,0.326923076923077,0.0,0.4594290954246514,0.0,0.0,0.6666666666666666,0.5,0.25,0.3333333333333333,0.6666666666666666,0.16666666666666666,1.0,0.0,0.2,0.4,0.0,0.6666666666666666,0.5,0.3723554301833568,0.6666666666666666,1.0,1.0,0.0,0.42778793418647165,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.4545454545454545,0.75,1.0,1.0,0.0,0.0,0.0
9,11.77452020265869,0.17647058823529413,0.25,0.3284263672070855,0.30320468089956254,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2272727272727273,0.0,1.0,0.75,0.2,0.6666666666666665,0.5,0.5661764705882353,0.9672131147540984,0.0,0.0,0.8,0.30000000000000004,0.0,0.0,0.3333333333333333,1.0,0.25,0.5,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.4421737111007896,0.155810147299509,1.0,0.75,1.0,0.3333333333333333,0.42323069565212057,0.4017094017094017,0.0,0.5907103163127223,0.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,0.3333333333333333,0.5,0.75,0.6666666666666666,0.6000000000000001,0.4,0.719626168224299,0.3333333333333333,0.5,0.3300423131170663,0.3333333333333333,1.0,1.0,0.10501750291715285,0.0,0.3713768115942029,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.2727272727272727,0.5,0.6666666666666666,0.25,0.0,0.0,0.0
391,11.686878772093667,0.17647058823529413,0.75,0.32109662357415125,0.36529883772027305,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.13636363636363635,0.4,1.0,0.75,0.2,0.4444444444444445,0.875,0.7941176470588235,0.9672131147540984,0.0,0.0,0.30000000000000004,0.2,0.0,0.0,0.3333333333333333,1.0,0.25,0.5,1.0,0.25,0.16666666666666666,0.04270021261516655,0.16666666666666666,0.2652645861601085,0.1063632141198328,0.14091653027823242,1.0,1.0,1.0,1.0,0.39994101331885457,0.21688034188034191,0.0,0.4985165108706324,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.0,0.2,0.4,0.2803738317757009,0.3333333333333333,0.25,0.27080394922425954,0.6666666666666666,1.0,1.0,0.0,0.2376599634369287,0.2028985507246377,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.2727272727272727,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
1334,11.740061037553975,0.17647058823529413,0.25,0.38858111692291897,0.33501243271721837,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.0,0.4,1.0,0.75,0.2,0.4444444444444445,0.625,0.5,0.19672131147540983,0.0,0.0,0.1,0.1,0.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.3729679516953089,0.1314238952536825,1.0,1.0,1.0,1.0,0.3319669298421357,0.2975427350427351,0.0,0.4967004071758061,0.0,0.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.4,0.514018691588785,0.3333333333333333,0.25,0.20944992947813823,0.6666666666666666,1.0,1.0,0.0,0.11882998171846434,0.34420289855072467,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5454545454545454,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
1442,11.913712983527281,0.588235294117647,0.25,0.38858111692291897,0.2397794151970234,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6818181818181819,0.4,1.0,1.0,0.6000000000000001,0.5555555555555556,0.5,0.029411764705882353,0.0819672131147541,0.0,0.0,1.0,1.0,0.6666666666666666,0.091875,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,1.0,0.12349397590361447,0.6666666666666666,0.0,0.07013469577333953,0.13878887070376433,1.0,1.0,1.0,1.0,0.3526013572787323,0.0,0.0,0.329603158084919,0.3333333333333333,0.0,0.3333333333333333,0.0,0.125,0.3333333333333333,0.6666666666666666,0.08333333333333334,1.0,0.3333333333333333,0.6000000000000001,0.8,0.037383177570093455,0.6666666666666666,0.5,0.29619181946403383,0.6666666666666666,1.0,1.0,0.17386231038506417,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.36363636363636365,0.5,0.6666666666666666,0.75,1.0,0.0,0.0
620,12.628067055589549,0.2352941176470588,0.75,0.5175033420618727,0.4389294641758903,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.8636363636363636,0.4,1.0,0.75,1.0,0.7777777777777777,0.5,0.03676470588235294,0.09836065573770493,1.0,0.0,1.0,1.0,1.0,0.14125000000000001,0.6666666666666666,1.0,1.0,0.75,0.75,1.0,1.0,0.1543231750531538,0.6666666666666666,0.0,0.2837900603808639,0.24255319148936172,1.0,1.0,1.0,1.0,0.5638682743909094,0.4166666666666667,0.0,0.6766760536626077,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.8,0.8,0.04672897196261682,1.0,0.75,0.5282087447108603,0.6666666666666666,1.0,1.0,0.19603267211201866,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.6363636363636364,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
772,11.532728092266408,0.0,0.75,0.42942534215338624,0.3759922185393185,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.13636363636363635,0.4,1.0,0.75,0.6000000000000001,0.3333333333333333,0.5,0.40441176470588236,0.9180327868852459,0.0,0.0,0.1,0.1,0.0,0.0,0.3333333333333333,1.0,0.5,0.25,0.5,0.25,0.5,0.1481218993621545,0.6666666666666666,0.0,0.0,0.13682487725040918,1.0,0.5,1.0,0.3333333333333333,0.4902472185966098,0.0,0.0,0.4582711556724246,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.4,0.514018691588785,0.3333333333333333,0.5,0.27926657263751764,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.2727272727272727,0.0,0.0,0.75,0.0,0.0,0.0
466,12.093687514935382,0.588235294117647,0.25,0.38858111692291897,0.16830986451195673,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6363636363636364,0.4,1.0,1.0,0.6000000000000001,0.6666666666666665,0.5,0.014705882352941176,0.04918032786885246,1.0,0.0,1.0,1.0,0.6666666666666666,0.01125,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.6386437529029262,0.22504091653027825,1.0,1.0,1.0,1.0,0.5460932751587682,0.0,0.0,0.5104746887261151,0.0,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,0.8,0.018691588785046728,1.0,0.5,0.28067700987306066,0.6666666666666666,1.0,1.0,0.16802800466744455,0.03656307129798903,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.36363636363636365,0.0,0.6666666666666666,0.75,1.0,0.0,0.0
1249,11.771436160121729,0.32352941176470584,0.25,0.38858111692291897,0.39131676594912324,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2272727272727273,0.4,1.0,0.75,0.4,0.5555555555555556,0.5,0.6691176470588235,0.9672131147540984,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.25,0.75,0.75,0.25,0.16666666666666666,0.056520198440822116,0.6666666666666666,0.0,0.19321876451463074,0.12029459901800328,0.0,0.25,0.0,1.0,0.46258387163250303,0.4935897435897436,0.0,0.6432414379705875,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3333333333333333,0.5,1.0,0.3333333333333333,0.8,0.4,0.5420560747663551,0.3333333333333333,0.5,0.27926657263751764,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.46920289855072467,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.2727272727272727,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
432,11.288531131754366,0.17647058823529413,0.25,0.38858111692291897,0.28533596775003534,1.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.2272727272727273,0.2,1.0,0.75,0.2,0.5555555555555556,0.75,0.6470588235294118,0.18032786885245902,0.0,0.0,0.30000000000000004,0.2,0.0,0.0,0.3333333333333333,1.0,0.25,0.5,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.41848583372039017,0.1474631751227496,1.0,0.75,1.0,1.0,0.4469129249570214,0.05876068376068377,0.0,0.45183383484083306,0.0,0.0,0.3333333333333333,0.0,0.5,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.0,0.2,0.0,0.02803738317757009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17915904936014626,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.7272727272727273,0.5,0.3333333333333333,0.25,0.0,0.0,1.0
1289,12.535376392672774,0.588235294117647,0.75,0.2385022788938762,0.28804995658181753,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.9090909090909092,0.4,1.0,1.0,0.6000000000000001,0.7777777777777777,0.5,0.0661764705882353,0.16393442622950818,0.0,0.0,0.9,0.9,0.0,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.205173635719348,0.6666666666666666,0.0,0.15931258708778448,0.24566284779050737,1.0,1.0,1.0,1.0,0.6065640654465256,0.0,0.0,0.5670013101905349,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,1.0,0.24999999999999997,1.0,0.3333333333333333,1.0,0.8,0.08411214953271028,1.0,0.5,0.3519040902679831,0.6666666666666666,1.0,1.0,0.24737456242707115,0.10786106032906764,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.8181818181818182,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
1121,11.681824001432043,0.05882352941176469,0.25,0.38236013085753795,0.3619640025230597,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.4,1.0,0.75,0.6000000000000001,0.5555555555555556,0.5,0.6397058823529411,0.9508196721311476,0.0,0.0,0.8,0.8,0.0,0.0,0.3333333333333333,1.0,0.25,0.5,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.47004180213655367,0.1656301145662848,1.0,0.5,1.0,0.6666666666666666,0.41950959041868385,0.0,0.0,0.392147344287177,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,0.8,0.4,0.8130841121495327,0.3333333333333333,0.25,0.21720733427362482,0.6666666666666666,1.0,1.0,0.0,0.04021937842778794,0.2028985507246377,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.36363636363636365,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
1032,12.190959007720126,0.32352941176470584,0.75,0.5849878354106401,0.4896110884825451,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.3181818181818182,0.4,1.0,0.75,0.4,0.6666666666666665,0.25,0.6544117647058824,0.6557377049180328,0.0,0.0,0.1,0.7000000000000001,0.0,0.0,0.3333333333333333,1.0,0.25,0.5,0.75,0.25,1.0,0.09266477675407513,0.6666666666666666,0.0,0.13980492336274966,0.13486088379705402,1.0,1.0,1.0,1.0,0.6128978258983393,0.5331196581196582,0.6940559440559441,0.7861014006124991,0.3333333333333333,0.0,0.6666666666666666,0.5,0.625,0.3333333333333333,0.3333333333333333,0.8333333333333334,1.0,0.6666666666666666,0.6000000000000001,0.6000000000000001,0.3644859813084112,1.0,0.5,0.47390691114245415,0.6666666666666666,1.0,1.0,0.1586931155192532,0.11517367458866545,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.6363636363636364,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
704,11.84939770159144,1.0,0.25,0.47607804927429886,0.3463653656765484,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2272727272727273,0.2,1.0,0.0,1.0,0.4444444444444445,1.0,0.8088235294117647,0.2459016393442623,0.0,0.0,0.1,0.1,0.0,0.0,0.3333333333333333,0.6666666666666666,0.25,0.75,0.75,0.25,0.8333333333333333,0.0,0.6666666666666666,0.0,0.1672085462145843,0.05891980360065467,1.0,0.75,1.0,1.0,0.4269155675425771,0.4166666666666667,0.0,0.5982078142348839,0.0,0.0,0.6666666666666666,0.0,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,0.3333333333333333,0.0,0.4,0.102803738317757,0.3333333333333333,0.5,0.47390691114245415,0.6666666666666666,1.0,0.0,0.4014002333722287,0.0,0.07246376811594203,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.36363636363636365,1.0,0.6666666666666666,0.75,0.0,0.0,0.0
642,12.328290278254423,0.2352941176470588,1.0,0.38858111692291897,0.33089191816085517,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.8181818181818182,0.4,1.0,0.75,1.0,0.6666666666666665,0.5,0.044117647058823525,0.11475409836065574,0.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.1307583274273565,0.6666666666666666,0.0,0.14816535067347886,0.17299509001636662,1.0,1.0,1.0,1.0,0.4359737633557197,0.4658119658119659,0.0,0.620342155337005,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.6000000000000001,0.8,0.05607476635514018,1.0,0.5,0.45839210155148097,0.6666666666666666,1.0,1.0,0.0,0.4296160877513711,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.36363636363636365,0.25,0.6666666666666666,0.75,1.0,0.0,0.0
1332,11.794337924408413,0.3529411764705882,0.75,0.356374729510597,0.4140061580483012,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.6818181818181819,0.4,1.0,0.75,0.8,0.4444444444444445,0.5,0.22058823529411764,0.5081967213114754,0.0,0.0,0.30000000000000004,0.2,0.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.75,0.6666666666666666,0.08557760453579022,0.6666666666666666,0.0,0.19879238272178357,0.1490998363338789,1.0,0.75,1.0,1.0,0.3971743864045174,0.0,0.0,0.37126893974456276,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.4,0.2803738317757009,0.3333333333333333,0.5,0.40620592383638926,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.5454545454545454,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
541,12.66032791780777,0.0,0.75,0.5175033420618727,0.47338626195367306,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.8636363636363636,0.4,1.0,0.75,0.6000000000000001,0.8888888888888888,0.5,0.022058823529411763,0.06557377049180328,1.0,0.0,1.0,1.0,0.6666666666666666,0.365,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.2232459248759745,0.6666666666666666,0.0,0.2684626103111937,0.3008183306055647,1.0,1.0,1.0,1.0,0.6453394869243634,0.0,0.0,0.6032476294724716,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,1.0,0.5,1.0,0.3333333333333333,0.8,0.8,0.02803738317757009,1.0,0.75,0.5394922425952045,0.6666666666666666,1.0,1.0,0.31505250875145857,0.12431444241316271,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.1818181818181818,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
1162,12.319401330837177,0.0,0.75,0.38858111692291897,0.47574456997711656,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,0.7272727272727273,1.0,1.0,0.75,0.6000000000000001,0.5555555555555556,0.75,0.39705882352941174,0.04918032786885246,1.0,0.0,0.6000000000000001,0.6000000000000001,0.6666666666666666,0.045,0.6666666666666666,1.0,0.5,0.5,0.75,0.25,0.3333333333333333,0.12898653437278526,0.6666666666666666,0.0,0.26381792847189967,0.2121112929623568,1.0,1.0,1.0,1.0,0.6022049789290227,0.0,0.0,0.5629265423177654,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.4,0.14018691588785046,0.3333333333333333,0.5,0.6516220028208745,0.6666666666666666,1.0,1.0,0.12602100350058343,0.0,0.0,0.4251968503937008,0.0,0.0,0.0,0.75,1.0,0.0,0.9090909090909091,0.5,0.6666666666666666,0.75,1.0,0.0,0.0
864,11.794337924408413,0.0,0.75,0.44563844305834177,0.35393791627227755,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.3676470588235294,0.8360655737704918,1.0,0.0,0.8,0.7000000000000001,0.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.3333333333333333,0.20340184266477676,0.6666666666666666,0.0,0.0,0.1878887070376432,1.0,0.5,1.0,1.0,0.467227283915292,0.0,0.0,0.43675268158477953,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.8,0.46728971962616817,0.3333333333333333,0.25,0.47390691114245415,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.75,0.6666666666666666,0.75,0.0,0.0,0.0
